Cycle,FECCandID,CID,FirstLastP,Party Original,DistIDRunFor,DistIDCurr,CurrCand,CycleCand,CRPICO,RecipCode,NoPacs,State,District,Party,contrib_date,contrib_count,contrib_amount
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-04-22,3,73.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-04-23,4,80.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-04-24,1,25.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-04-25,1,25.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-04-26,4,70.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-04-27,3,140.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-04-28,6,600.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-04-29,14,150.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-04-30,12,800.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-05-01,1,50.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-05-03,6,-900.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-05-04,4,590.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-05-05,3,540.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-05-07,1,15.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-05-08,1,50.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-05-10,3,-85.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-05-11,6,2067.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-05-12,2,40.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-05-13,8,1840.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-05-14,1,10.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-05-15,5,120.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-05-16,4,185.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-05-17,10,-34.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-05-18,5,125.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-05-19,9,3075.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-05-20,7,650.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-05-21,8,5050.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-05-22,13,11073.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-05-23,4,80.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-05-24,8,979.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-05-25,14,6045.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-05-26,20,15880.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-05-27,17,18895.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-05-28,2,400.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-05-29,3,650.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-05-30,8,10350.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-05-31,10,5134.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-06-01,1,1000.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-06-02,1,500.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-06-03,3,2200.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-06-05,4,1750.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-06-08,6,1437.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-06-09,3,1000.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-06-10,3,6900.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-06-11,1,500.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-06-13,2,450.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-06-14,2,750.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-06-15,1,200.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-06-16,1,300.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-06-17,2,750.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-06-18,3,1700.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-06-19,1,1000.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-06-20,5,3950.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-06-22,8,3250.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-06-23,2,500.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-06-24,5,9900.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-06-25,10,9619.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-06-26,3,6900.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-06-27,4,11280.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-06-28,8,2050.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-06-29,17,13600.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-06-30,50,53410.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-07-01,16,11285.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-07-06,7,2550.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-07-07,7,-1070.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-07-08,3,330.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-07-09,7,6701.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-07-10,1,3.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-07-11,1,10.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-07-12,1,-2700.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-07-13,5,2500.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-07-14,1,-700.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-07-15,6,665.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-07-16,3,625.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-07-17,4,2350.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-07-18,2,20.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-07-19,6,2180.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-07-20,4,800.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-07-22,1,100.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-07-23,11,7202.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-07-24,17,11910.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-07-25,6,1120.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-07-26,13,4330.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-07-27,19,7360.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-07-28,11,70.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-07-29,18,7275.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-07-30,21,2220.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-07-31,16,2015.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-08-01,16,2085.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-08-02,7,-2000.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-08-03,1,1700.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-08-04,14,7024.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-08-05,6,4250.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-08-06,3,812.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-08-07,3,155.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-08-08,3,525.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-08-09,1,200.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-08-10,7,2400.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-08-11,3,2010.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-08-12,5,5850.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-08-13,16,6510.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-08-14,13,11000.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-08-15,6,1525.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-08-16,1,25.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-08-17,4,545.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-08-18,9,125.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-08-19,8,3400.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-08-20,9,7000.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-08-22,6,1775.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-08-23,15,5555.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-08-24,14,7270.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-08-25,11,2120.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-08-26,10,6985.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-08-27,19,6160.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-08-28,38,10270.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-08-29,30,9904.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-08-30,33,14320.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-08-31,25,885.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-09-01,20,13285.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-09-02,9,4100.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-09-03,8,3650.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-09-04,14,9050.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-09-05,5,3000.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-09-06,8,-1300.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-09-07,3,2000.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-09-08,8,9680.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-09-09,11,4375.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-09-10,7,1925.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-09-11,6,3660.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-09-12,1,100.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-09-13,24,5255.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-09-14,15,5780.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-09-15,6,7525.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-09-16,8,2135.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-09-17,2,600.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-09-18,9,6510.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-09-19,4,1100.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-09-20,13,3370.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-09-21,39,11701.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-09-22,32,29985.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-09-23,18,14675.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-09-24,26,17435.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-09-25,27,13645.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-09-26,19,5795.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-09-27,27,13950.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-09-28,54,31082.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-09-29,39,29690.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-09-30,105,50787.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-10-01,17,3051.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-10-02,7,2375.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-10-03,2,225.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-10-04,3,2025.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-10-05,1,100.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-10-06,8,3520.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-10-07,6,475.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-10-08,5,755.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-10-09,2,1000.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-10-10,2,28.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-10-11,8,2091.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-10-12,9,5705.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-10-13,4,670.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-10-14,6,573.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-10-15,9,2775.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-10-16,6,395.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-10-17,11,1467.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-10-18,8,262.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-10-19,5,770.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-10-20,8,1635.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-10-21,9,1237.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-10-22,10,3275.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-10-23,19,9335.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-10-24,15,3940.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-10-25,19,3000.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-10-26,28,4330.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-10-27,18,3033.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-10-28,35,5828.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-10-29,54,9694.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-10-30,32,4575.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-10-31,33,5715.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-11-01,14,1520.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-11-02,9,2925.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-11-03,15,5478.0
2016,S6AZ00225,N00029260,ANN KIRKPATRICK,D,AZS1,AZ01,Y,Y,C,DL, ,AZ,1,D,2015-11-04,12,7300.0
